%DataLog%
Filename: LONG_DRIVE_BMW_M3_S58.csv
Vehicle ID: BMW-M3-G80-S58
Logger: Bootmod3 v2.5.1
--------------------------------------------------
Timestamp [s],(RAM) Engine Speed [1/min],Accel. Pedal [%],Throttle Angle [%],Boost (Pre-Throttle) [psig],(RAM) Boost Pressure (Target) [psig],Lambda Act. [AFR],Mass Air Flow [g/s],Ignition Timing [deg],Ignition Timing Corr. Cyl 3 [deg],HPFP Act. [psig],LPFP Act. (Raw) [psig],WGDC (Actual) [%],Oil Temp [deg C],Coolant Temp [deg C],Vehicle Speed [mph],Gear [-],STFT [%],Battery Voltage [V]
17.209,1220.0,0.0,12.0,-7.0,24.5,14.72,12.36,30.6,0.0,1195.0,71.0,8.4,54.7,63.0,0.0,1,-0.16,13.74
17.309,1200.0,0.0,12.0,-7.0,24.5,14.7,6.76,30.6,0.0,1197.0,71.0,8.4,54.8,63.0,0.0,1,0.04,13.74
17.409,1210.0,0.0,12.0,-7.0,24.5,14.68,8.17,30.6,0.0,1197.0,71.0,8.4,54.8,63.0,0.0,1,0.24,13.74
17.509,1210.0,0.0,12.0,-7.0,24.5,14.66,7.81,30.6,0.0,1229.0,71.0,8.4,54.8,63.1,0.0,1,0.43,13.74
17.609,1180.0,0.0,12.0,-7.0,24.5,14.64,8.64,30.6,0.0,1223.0,71.0,8.4,54.8,63.1,0.0,1,0.6,13.74
17.709,1190.0,0.0,12.0,-7.0,24.5,14.63,8.98,30.6,0.0,1184.0,71.0,8.4,54.9,63.1,0.0,1,0.75,13.74
17.809,1180.0,0.0,12.0,-7.0,24.5,14.61,6.47,30.6,0.0,1204.0,71.0,8.4,54.9,63.1,0.0,1,0.86,13.74
17.909,1250.0,0.0,12.0,-7.0,24.5,14.61,9.53,30.6,0.0,1201.0,71.0,8.4,54.9,63.1,0.0,1,0.95,13.74
18.009,1190.0,0.0,12.0,-7.0,24.5,14.6,10.06,30.6,0.0,1209.0,71.0,8.4,55.0,63.2,0.0,1,0.99,13.74
18.109,1210.0,0.0,12.0,-7.0,24.5,14.6,9.41,30.6,0.0,1203.0,71.0,8.4,55.0,63.2,0.0,1,1.0,13.74
18.209,1200.0,0.0,12.0,-7.0,24.5,14.6,10.29,30.6,0.0,1228.0,71.0,8.4,55.0,63.2,0.0,1,0.96,13.74
18.309,1230.0,0.0,12.0,-7.0,24.5,14.61,5.88,30.6,0.0,1207.0,71.0,8.4,55.0,63.2,0.0,1,0.89,13.74
18.409,1210.0,0.0,12.0,-7.0,24.5,14.62,9.97,30.6,0.0,1236.0,71.0,8.4,55.1,63.2,0.0,1,0.78,13.74
18.509,1210.0,0.0,12.0,-7.0,24.5,14.64,9.26,30.6,0.0,1175.0,71.0,8.4,55.1,63.2,0.0,1,0.64,13.74
18.609,1210.0,0.0,12.0,-7.0,24.5,14.65,8.23,30.6,0.0,1203.0,71.0,8.4,55.1,63.3,0.0,1,0.48,13.74
18.709,1180.0,0.0,12.0,-7.0,24.5,14.67,8.97,30.6,0.0,1183.0,71.0,8.4,55.1,63.3,0.0,1,0.29,13.74
18.809,1240.0,0.0,12.0,-7.0,24.5,14.69,7.42,30.6,0.0,1186.0,71.0,8.4,55.2,63.3,0.0,1,0.1,13.74
18.909,1210.0,0.0,12.0,-7.0,24.5,14.71,7.71,30.6,0.0,1168.0,71.0,8.4,55.2,63.3,0.0,1,-0.1,13.74
19.01,1170.0,0.0,12.0,-7.0,24.5,14.73,10.99,30.6,0.0,1215.0,71.0,8.4,55.2,63.3,0.0,1,-0.3,13.74
19.11,1170.0,0.0,12.0,-7.0,24.5,14.75,12.04,30.6,0.0,1191.0,71.0,8.4,55.3,63.3,0.0,1,-0.48,13.74
19.21,1190.0,0.0,12.0,-7.0,24.5,14.76,9.97,30.6,0.0,1212.0,71.0,8.4,55.3,63.4,0.0,1,-0.64,13.74
19.31,1180.0,0.0,12.0,-7.0,24.5,14.78,11.18,30.6,0.0,1217.0,71.0,8.4,55.3,63.4,0.0,1,-0.78,13.74
19.41,1220.0,0.0,12.0,-7.0,24.5,14.79,12.85,30.6,0.0,1227.0,71.0,8.4,55.3,63.4,0.0,1,-0.89,13.74
19.51,1150.0,0.0,12.0,-7.0,24.5,14.8,8.62,30.6,0.0,1200.0,71.0,8.4,55.4,63.4,0.0,1,-0.96,13.74
19.61,1210.0,0.0,12.0,-7.0,24.5,14.8,7.38,30.6,0.0,1193.0,71.0,8.4,55.4,63.4,0.0,1,-1.0,13.74
19.71,1160.0,0.0,12.0,-7.0,24.5,14.8,8.48,30.6,0.0,1218.0,71.0,8.4,55.4,63.4,0.0,1,-0.99,13.74
19.81,1200.0,0.0,12.0,-7.0,24.5,14.79,11.6,30.6,0.0,1180.0,71.0,8.4,55.4,63.5,0.0,1,-0.95,13.74
19.91,1190.0,0.0,12.0,-7.0,24.5,14.79,4.35,30.6,0.0,1213.0,71.0,8.4,55.5,63.5,0.0,1,-0.86,13.74
20.01,1180.0,0.0,12.0,-7.0,24.5,14.77,9.5,30.6,0.0,1197.0,71.0,8.4,55.5,63.5,0.0,1,-0.75,13.74
20.11,1200.0,0.0,12.0,-7.0,24.5,14.76,11.24,30.6,0.0,1211.0,71.0,8.4,55.5,63.5,0.0,1,-0.6,13.74
20.21,1200.0,0.0,12.0,-7.0,24.5,14.74,8.2,30.6,0.0,1163.0,71.0,8.4,55.6,63.5,0.0,1,-0.43,13.74
20.31,1200.0,0.0,12.0,-7.0,24.5,14.72,11.75,30.6,0.0,1196.0,71.0,8.4,55.6,63.6,0.0,1,-0.24,13.74
20.41,1200.0,0.0,12.0,-7.0,24.5,14.7,5.66,30.6,0.0,1180.0,71.0,8.4,55.6,63.6,0.0,1,-0.04,13.74
20.51,1170.0,0.0,12.0,-7.0,24.5,14.68,8.3,30.6,0.0,1168.0,71.0,8.4,55.6,63.6,0.0,1,0.16,13.74
20.61,1160.0,0.0,12.0,-7.0,24.5,14.66,11.42,30.6,0.0,1205.0,71.0,8.4,55.7,63.6,0.0,1,0.35,13.74
20.71,1190.0,0.0,12.0,-7.0,24.5,14.65,10.05,30.6,0.0,1180.0,71.0,8.4,55.7,63.6,0.0,1,0.53,13.74
20.81,1200.0,0.0,12.0,-7.0,24.5,14.63,9.66,30.6,0.0,1202.0,71.0,8.4,55.7,63.6,0.0,1,0.69,13.74
20.91,1170.0,0.0,12.0,-7.0,24.5,14.62,4.09,30.6,0.0,1155.0,71.0,8.4,55.7,63.7,0.0,1,0.82,13.74
21.011,1200.0,0.0,12.0,-7.0,24.5,14.61,9.28,30.6,0.0,1207.0,71.0,8.4,55.8,63.7,0.0,1,0.92,13.74
21.111,1180.0,0.0,12.0,-7.0,24.5,14.6,13.49,30.6,0.0,1181.0,71.0,8.4,55.8,63.7,0.0,1,0.98,13.74
21.211,1210.0,0.0,12.0,-7.0,24.5,14.6,4.51,30.6,0.0,1199.0,71.0,8.4,55.8,63.7,0.0,1,1.0,13.74
21.311,1180.0,0.0,12.0,-7.0,24.5,14.6,10.98,30.6,0.0,1169.0,71.0,8.4,55.9,63.7,0.0,1,0.98,13.74
21.411,1200.0,0.0,12.0,-7.0,24.5,14.61,11.87,30.6,0.0,1206.0,71.0,8.4,55.9,63.7,0.0,1,0.93,13.74
21.511,1220.0,0.0,12.0,-7.0,24.5,14.62,7.42,30.6,0.0,1219.0,71.0,8.4,55.9,63.8,0.0,1,0.83,13.74
21.611,1200.0,0.0,12.0,-7.0,24.5,14.63,8.93,30.6,0.0,1170.0,71.0,8.4,55.9,63.8,0.0,1,0.7,13.74
21.711,1190.0,0.0,12.0,-7.0,24.5,14.65,7.79,30.6,0.0,1225.0,71.0,8.4,56.0,63.8,0.0,1,0.55,13.74
21.811,1240.0,0.0,12.0,-7.0,24.5,14.66,11.11,30.6,0.0,1178.0,71.0,8.4,56.0,63.8,0.0,1,0.37,13.74
21.911,1210.0,0.0,12.0,-7.0,24.5,14.68,10.93,30.6,0.0,1160.0,71.0,8.4,56.0,63.8,0.0,1,0.18,13.74
22.011,1210.0,0.0,12.0,-7.0,24.5,14.7,13.44,30.6,0.0,1209.0,71.0,8.4,56.0,63.8,0.0,1,-0.02,13.74
22.111,1210.0,0.0,12.0,-7.0,24.5,14.72,6.02,30.6,0.0,1198.0,71.0,8.4,56.1,63.9,0.0,1,-0.22,13.74
22.211,1230.0,0.0,12.0,-7.0,24.5,14.74,9.04,30.6,0.0,1186.0,71.0,8.4,56.1,63.9,0.0,1,-0.41,13.74
22.311,1180.0,0.0,12.0,-7.0,24.5,14.76,9.04,30.6,0.0,1223.0,71.0,8.4,56.1,63.9,0.0,1,-0.58,13.74
22.411,1220.0,0.0,12.0,-7.0,24.5,14.77,10.05,30.6,0.0,1220.0,71.0,8.4,56.2,63.9,0.0,1,-0.73,13.74
22.511,1190.0,0.0,12.0,-7.0,24.5,14.79,11.23,30.6,0.0,1224.0,71.0,8.4,56.2,63.9,0.0,1,-0.85,13.74
22.611,1190.0,0.0,12.0,-7.0,24.5,14.79,10.8,30.6,0.0,1219.0,71.0,8.4,56.2,64.0,0.0,1,-0.94,13.74
22.711,1180.0,0.0,12.0,-7.0,24.5,14.8,12.11,30.6,0.0,1166.0,71.0,8.4,56.2,64.0,0.0,1,-0.99,13.74
22.811,1220.0,0.0,12.0,-7.0,24.5,14.8,8.7,30.6,0.0,1195.0,71.0,8.4,56.3,64.0,0.0,1,-1.0,13.74
22.911,1180.0,0.0,12.0,-7.0,24.5,14.8,8.7,30.6,0.0,1190.0,71.0,8.4,56.3,64.0,0.0,1,-0.97,13.74
23.012,1210.0,0.0,12.0,-7.0,24.5,14.79,10.06,30.6,0.0,1192.0,71.0,8.4,56.3,64.0,0.0,1,-0.9,13.74
23.112,1190.0,0.0,12.0,-7.0,24.5,14.78,8.39,30.6,0.0,1217.0,71.0,8.4,56.4,64.0,0.0,1,-0.8,13.74
23.212,1200.0,0.0,12.0,-7.0,24.5,14.77,10.13,30.6,0.0,1199.0,71.0,8.4,56.4,64.1,0.0,1,-0.66,13.74
23.312,1180.0,0.0,12.0,-7.0,24.5,14.75,12.02,30.6,0.0,1231.0,71.0,8.4,56.4,64.1,0.0,1,-0.5,13.74
23.412,1150.0,0.0,12.0,-7.0,24.5,14.73,13.01,30.6,0.0,1203.0,71.0,8.4,56.4,64.1,0.0,1,-0.32,13.74
23.512,1180.0,0.0,12.0,-7.0,24.5,14.71,7.37,30.6,0.0,1214.0,71.0,8.4,56.5,64.1,0.0,1,-0.12,13.74
23.612,1200.0,0.0,12.0,-7.0,24.5,14.69,9.35,30.6,0.0,1232.0,71.0,8.4,56.5,64.1,0.0,1,0.08,13.74
23.712,1240.0,0.0,12.0,-7.0,24.5,14.67,12.44,30.6,0.0,1222.0,71.0,8.4,56.5,64.1,0.0,1,0.27,13.74
23.812,1210.0,0.0,12.0,-7.0,24.5,14.65,8.79,30.6,0.0,1209.0,71.0,8.4,56.5,64.2,0.0,1,0.46,13.74
23.912,1170.0,0.0,12.0,-7.0,24.5,14.64,10.4,30.6,0.0,1195.0,71.0,8.4,56.6,64.2,0.0,1,0.63,13.74
24.012,1210.0,0.0,12.0,-7.0,24.5,14.62,7.83,30.6,0.0,1195.0,71.0,8.4,56.6,64.2,0.0,1,0.77,13.74
24.112,1210.0,0.0,12.0,-7.0,24.5,14.61,12.5,30.6,0.0,1165.0,71.0,8.4,56.6,64.2,0.0,1,0.88,13.74
24.212,1190.0,0.0,12.0,-7.0,24.5,14.6,6.88,30.6,0.0,1210.0,71.0,8.4,56.7,64.2,0.0,1,0.96,13.74
24.312,1200.0,0.0,12.0,-7.0,24.5,14.6,7.92,30.6,0.0,1191.0,71.0,8.4,56.7,64.3,0.0,1,1.0,13.74
24.412,1220.0,0.0,12.0,-7.0,24.5,14.6,10.58,30.6,0.0,1168.0,71.0,8.4,56.7,64.3,0.0,1,0.99,13.74
24.512,1220.0,0.0,12.0,-7.0,24.5,14.6,7.33,30.6,0.0,1232.0,71.0,8.4,56.7,64.3,0.0,1,0.95,13.74
24.612,1210.0,0.0,12.0,-7.0,24.5,14.61,7.31,30.6,0.0,1119.0,71.0,8.4,56.8,64.3,0.0,1,0.88,13.74
24.712,1210.0,0.0,12.0,-7.0,24.5,14.62,8.83,30.6,0.0,1203.0,71.0,8.4,56.8,64.3,0.0,1,0.76,13.74
24.812,1220.0,0.0,12.0,-7.0,24.5,14.64,9.03,30.6,0.0,1207.0,71.0,8.4,56.8,64.3,0.0,1,0.62,13.74
24.912,1200.0,0.0,12.0,-7.0,24.5,14.66,6.64,30.6,0.0,1189.0,71.0,8.4,56.8,64.4,0.0,1,0.45,13.74
25.013,1190.0,0.0,12.0,-7.0,24.5,14.67,11.56,30.6,0.0,1218.0,71.0,8.4,56.9,64.4,0.0,1,0.26,13.74
25.113,1210.0,0.0,12.0,-7.0,24.5,14.69,10.76,30.6,0.0,1214.0,71.0,8.4,56.9,64.4,0.0,1,0.07,13.74
25.213,1200.0,0.0,12.0,-7.0,24.5,14.71,6.15,30.6,0.0,1184.0,71.0,8.4,56.9,64.4,0.0,1,-0.13,13.74
25.313,1180.0,0.0,12.0,-7.0,24.5,14.73,12.28,30.6,0.0,1184.0,71.0,8.4,57.0,64.4,0.0,1,-0.33,13.74
25.413,1210.0,0.0,12.0,-7.0,24.5,14.75,7.68,30.6,0.0,1199.0,71.0,8.4,57.0,64.4,0.0,1,-0.51,13.74
25.513,1180.0,0.0,12.0,-7.0,24.5,14.77,6.96,30.6,0.0,1170.0,71.0,8.4,57.0,64.5,0.0,1,-0.67,13.74
25.613,1200.0,0.0,12.0,-7.0,24.5,14.78,7.42,30.6,0.0,1194.0,71.0,8.4,57.0,64.5,0.0,1,-0.8,13.74
25.713,1210.0,0.0,12.0,-7.0,24.5,14.79,10.85,30.6,0.0,1164.0,71.0,8.4,57.1,64.5,0.0,1,-0.91,13.74
25.813,1190.0,0.0,12.0,-7.0,24.5,14.8,12.27,30.6,0.0,1167.0,71.0,8.4,57.1,64.5,0.0,1,-0.97,13.74
25.913,1200.0,0.0,12.0,-7.0,24.5,14.8,11.05,30.6,0.0,1215.0,71.0,8.4,57.1,64.5,0.0,1,-1.0,13.74
26.013,1180.0,0.0,12.0,-7.0,24.5,14.8,6.83,30.6,0.0,1172.0,71.0,8.4,57.2,64.6,0.0,1,-0.99,13.74
26.113,1210.0,0.0,12.0,-7.0,24.5,14.79,6.58,30.6,0.0,1216.0,71.0,8.4,57.2,64.6,0.0,1,-0.93,13.74
26.213,1170.0,0.0,12.0,-7.0,24.5,14.78,8.86,30.6,0.0,1221.0,71.0,8.4,57.2,64.6,0.0,1,-0.85,13.74
26.313,1220.0,0.0,12.0,-7.0,24.5,14.77,8.58,30.6,0.0,1221.0,71.0,8.4,57.2,64.6,0.0,1,-0.72,13.74
26.413,1220.0,0.0,12.0,-7.0,24.5,14.76,13.74,30.6,0.0,1214.0,71.0,8.4,57.3,64.6,0.0,1,-0.57,13.74
26.513,1220.0,0.0,12.0,-7.0,24.5,14.74,6.9,30.6,0.0,1196.0,71.0,8.4,57.3,64.6,0.0,1,-0.4,13.74
26.613,1190.0,0.0,12.0,-7.0,24.5,14.72,10.81,30.6,0.0,1207.0,71.0,8.4,57.3,64.7,0.0,1,-0.21,13.74
26.713,1220.0,0.0,12.0,-7.0,24.5,14.7,14.38,30.6,0.0,1172.0,71.0,8.4,57.3,64.7,0.0,1,-0.01,13.74
26.813,1220.0,0.0,12.0,-7.0,24.5,14.68,12.17,30.6,0.0,1182.0,71.0,8.4,57.4,64.7,0.0,1,0.19,13.74
26.913,1200.0,0.0,12.0,-7.0,24.5,14.66,9.65,30.6,0.0,1186.0,71.0,8.4,57.4,64.7,0.0,1,0.38,13.74
27.014,1190.0,0.0,12.0,-7.0,24.5,14.64,9.3,30.6,0.0,1209.0,71.0,8.4,57.4,64.7,0.0,1,0.56,13.74
27.114,1240.0,0.0,12.0,-7.0,24.5,14.63,7.62,30.6,0.0,1216.0,71.0,8.4,57.5,64.7,0.0,1,0.71,13.74
27.214,1170.0,0.0,12.0,-7.0,24.5,14.62,8.96,30.6,0.0,1215.0,71.0,8.4,57.5,64.8,0.0,1,0.84,13.74
27.314,1200.0,0.0,12.0,-7.0,24.5,14.61,10.14,30.6,0.0,1183.0,71.0,8.4,57.5,64.8,0.0,1,0.93,13.74
27.414,1210.0,0.0,12.0,-7.0,24.5,14.6,9.41,30.6,0.0,1235.0,71.0,8.4,57.5,64.8,0.0,1,0.98,13.74
27.514,1210.0,0.0,12.0,-7.0,24.5,14.6,11.26,30.6,0.0,1199.0,71.0,8.4,57.6,64.8,0.0,1,1.0,13.74
27.614,1180.0,0.0,12.0,-7.0,24.5,14.6,9.19,30.6,0.0,1227.0,71.0,8.4,57.6,64.8,0.0,1,0.98,13.74
27.714,1190.0,0.0,12.0,-7.0,24.5,14.61,5.7,30.6,0.0,1205.0,71.0,8.4,57.6,64.8,0.0,1,0.91,13.74
27.814,1200.0,0.0,12.0,-7.0,24.5,14.62,8.97,30.6,0.0,1178.0,71.0,8.4,57.6,64.9,0.0,1,0.81,13.74
27.914,1160.0,0.0,12.0,-7.0,24.5,14.63,11.26,30.6,0.0,1209.0,71.0,8.4,57.7,64.9,0.0,1,0.68,13.74
28.014,1170.0,0.0,12.0,-7.0,24.5,14.65,8.71,30.6,0.0,1220.0,71.0,8.4,57.7,64.9,0.0,1,0.52,13.74
28.114,1200.0,0.0,12.0,-7.0,24.5,14.67,8.22,30.6,0.0,1190.0,71.0,8.4,57.7,64.9,0.0,1,0.34,13.74
28.214,1200.0,0.0,12.0,-7.0,24.5,14.69,8.61,30.6,0.0,1177.0,71.0,8.4,57.8,64.9,0.0,1,0.15,13.74
28.314,1200.0,0.0,12.0,-7.0,24.5,14.71,9.89,30.6,0.0,1201.0,71.0,8.4,57.8,65.0,0.0,1,-0.05,13.74
28.414,1230.0,0.0,12.0,-7.0,24.5,14.72,9.62,30.6,0.0,1199.0,71.0,8.4,57.8,65.0,0.0,1,-0.25,13.74
28.514,1210.0,0.0,12.0,-7.0,24.5,14.74,8.45,30.6,0.0,1214.0,71.0,8.4,57.8,65.0,0.0,1,-0.44,13.74
28.614,1220.0,0.0,12.0,-7.0,24.5,14.76,8.12,30.6,0.0,1176.0,71.0,8.4,57.9,65.0,0.0,1,-0.61,13.74
28.714,1160.0,0.0,12.0,-7.0,24.5,14.78,10.88,30.6,0.0,1203.0,71.0,8.4,57.9,65.0,0.0,1,-0.75,13.74
28.814,1210.0,0.0,12.0,-7.0,24.5,14.79,9.78,30.6,0.0,1188.0,71.0,8.4,57.9,65.0,0.0,1,-0.87,13.74
28.914,1190.0,0.0,12.0,-7.0,24.5,14.79,8.71,30.6,0.0,1141.0,71.0,8.4,57.9,65.1,0.0,1,-0.95,13.74
29.015,1190.0,0.0,12.0,-7.0,24.5,14.8,7.74,30.6,0.0,1218.0,71.0,8.4,58.0,65.1,0.0,1,-0.99,13.74
29.115,1190.0,0.0,12.0,-7.0,24.5,14.8,7.76,30.6,0.0,1201.0,71.0,8.4,58.0,65.1,0.0,1,-1.0,13.74
29.215,1190.0,0.0,12.0,-7.0,24.5,14.8,12.93,30.6,0.0,1204.0,71.0,8.4,58.0,65.1,0.0,1,-0.96,13.74
29.315,1220.0,0.0,12.0,-7.0,24.5,14.79,13.03,30.6,0.0,1212.0,71.0,8.4,58.1,65.1,0.0,1,-0.89,13.74
29.415,1190.0,0.0,12.0,-7.0,24.5,14.78,8.01,30.6,0.0,1199.0,71.0,8.4,58.1,65.1,0.0,1,-0.78,13.74
29.515,1230.0,0.0,12.0,-7.0,24.5,14.76,8.27,30.6,0.0,1165.0,71.0,8.4,58.1,65.2,0.0,1,-0.64,13.74
29.615,1200.0,0.0,12.0,-7.0,24.5,14.75,11.33,30.6,0.0,1208.0,71.0,8.4,58.1,65.2,0.0,1,-0.47,13.74
29.715,1170.0,0.0,12.0,-7.0,24.5,14.73,4.95,30.6,0.0,1171.0,71.0,8.4,58.2,65.2,0.0,1,-0.29,13.74
29.815,1220.0,0.0,12.0,-7.0,24.5,14.71,7.21,30.6,0.0,1209.0,71.0,8.4,58.2,65.2,0.0,1,-0.09,13.74
29.915,1220.0,0.0,12.0,-7.0,24.5,14.69,9.98,30.6,0.0,1217.0,71.0,8.4,58.2,65.2,0.0,1,0.11,13.74
30.015,1200.0,10.059841879535691,11.0,-7.0,24.5,14.67,8.48,30.6,0.0,1222.0,71.0,7.7,58.2,65.2,0.0,1,0.3,13.74
30.115,1200.0,10.161519339330974,11.1,-7.0,24.5,14.65,5.02,30.6,0.0,1199.0,71.0,7.8,58.3,65.3,0.0,1,0.49,13.74
30.215,1200.0,10.3115412984986,11.2,-7.0,24.5,14.63,11.74,30.6,0.0,1218.0,71.0,7.8,58.3,65.3,0.1,1,0.65,13.74
30.315,1200.0,10.508408787213227,11.4,-7.0,24.5,14.62,8.86,30.6,0.0,1201.0,71.0,8.0,58.3,65.3,0.2,1,0.79,13.74
30.415,1210.0,10.75015477060337,11.6,-7.0,24.5,14.61,6.56,30.6,0.0,1176.0,71.0,8.1,58.4,65.3,0.2,1,0.9,13.74
30.515,1210.0,11.034363802713575,11.8,-7.0,24.5,14.6,12.38,30.6,0.0,1161.0,71.0,8.3,58.4,65.3,0.2,1,0.97,13.74
30.615,1210.0,11.358196160842033,12.1,-7.0,24.5,14.6,8.14,30.6,0.0,1188.0,71.0,8.5,58.4,65.4,0.3,1,1.0,13.74
30.715,1210.0,11.718416219111061,12.4,-7.0,24.5,14.6,11.69,30.6,0.0,1216.0,71.0,8.7,58.4,65.4,0.4,1,0.99,13.74
30.815,1220.0,12.11142477777134,12.7,-7.0,24.5,14.61,7.79,30.6,0.0,1201.0,71.0,8.9,58.5,65.4,0.4,1,0.94,13.74
30.915,1220.0,12.533295025216123,13.0,-7.0,24.5,14.61,9.15,30.6,0.0,1197.0,71.0,9.1,58.5,65.4,0.4,1,0.86,13.74
31.016,1220.0,12.979811773384675,13.4,-7.0,24.5,14.63,7.21,30.6,0.0,1235.0,71.0,9.4,58.5,65.4,0.5,1,0.74,13.74
31.116,1220.0,13.446513574528138,13.8,-7.0,24.5,14.64,7.82,30.6,0.0,1216.0,71.0,9.7,58.6,65.4,0.6,1,0.59,13.74
31.216,1230.0,13.928737298520579,14.1,-7.0,24.5,14.66,11.13,30.6,0.0,1165.0,71.0,9.9,58.6,65.5,0.6,1,0.42,13.74
31.316,1230.0,14.421664725313816,14.5,-7.0,24.5,14.68,10.85,30.6,0.0,1188.0,71.0,10.1,58.6,65.5,0.6,1,0.23,13.74
31.416,1230.0,14.920370686999508,14.9,-7.0,24.5,14.7,10.86,30.6,0.0,1217.0,71.0,10.4,58.6,65.5,0.7,1,0.03,13.74
31.516,1230.0,15.419872278458735,15.3,-7.0,24.5,14.72,9.27,30.6,0.0,1209.0,71.0,10.7,58.7,65.5,0.8,1,-0.17,13.74
31.616,1240.0,15.91517864490294,15.7,-7.0,24.5,14.74,9.93,30.6,0.0,1191.0,71.0,11.0,58.7,65.5,0.8,1,-0.36,13.74
31.716,1240.0,16.401340848845116,16.1,-7.0,24.5,14.75,9.15,30.6,0.0,1210.0,71.0,11.3,58.7,65.5,0.8,1,-0.54,13.74
31.816,1240.0,16.87350131824731,16.5,-7.0,24.5,14.77,10.06,30.6,0.0,1186.0,71.0,11.5,58.7,65.6,0.9,1,-0.69,13.74
31.916,1240.0,17.326942381774792,16.9,-7.0,24.5,14.78,8.85,30.6,0.0,1223.0,71.0,11.8,58.8,65.6,1.0,1,-0.82,13.74
32.016,1250.0,17.757133406208453,17.2,-7.0,24.5,14.79,10.93,30.6,0.0,1204.0,71.0,12.0,58.8,65.6,1.0,1,-0.92,13.74
32.116,1250.0,18.159776065034425,17.5,-7.0,24.5,14.8,7.56,30.6,0.0,1214.0,71.0,12.2,58.8,65.6,1.0,1,-0.98,13.74
32.216,1250.0,18.53084728590167,17.8,-7.0,24.5,14.8,10.0,30.6,0.0,1217.0,71.0,12.5,58.9,65.6,1.1,1,-1.0,13.74
32.316,1250.0,18.866639447831126,18.1,-7.0,24.5,14.8,5.34,30.6,0.0,1193.0,71.0,12.7,58.9,65.7,1.2,1,-0.98,13.74
32.416,1260.0,19.1637974265389,18.3,-7.0,24.5,14.79,10.97,30.6,0.0,1191.0,71.0,12.8,58.9,65.7,1.2,1,-0.92,13.74
32.516,1260.0,19.419352117729154,18.5,-7.0,24.5,14.78,11.73,30.6,0.0,1247.0,71.0,13.0,58.9,65.7,1.2,1,-0.83,13.74
32.616,1260.0,19.630750103402644,18.7,-7.0,24.5,14.77,11.78,30.6,0.0,1213.0,71.0,13.1,59.0,65.7,1.3,1,-0.7,13.74
32.716,1260.0,19.795879164765402,18.8,-7.0,24.5,14.75,6.19,30.6,0.0,1189.0,71.0,13.2,59.0,65.7,1.4,1,-0.54,13.74
32.816,1270.0,19.913089386820705,18.9,-7.0,24.5,14.74,11.59,30.6,0.0,1239.0,71.0,13.2,59.0,65.7,1.4,1,-0.36,13.74
32.916,1270.0,19.981209643774317,19.0,-7.0,24.5,14.72,9.94,30.6,0.0,1233.0,71.0,13.3,59.0,65.8,1.5,1,-0.17,13.74
33.017,1270.0,19.999559300536337,19.0,-7.0,24.5,14.7,10.33,30.6,0.0,1197.0,71.0,13.3,59.1,65.8,1.5,1,0.03,13.74
33.117,1270.0,19.967955013401976,19.0,-7.0,24.5,14.68,10.88,30.6,0.0,1169.0,71.0,13.3,59.1,65.8,1.6,1,0.22,13.74
33.217,1280.0,19.886712561961293,18.9,-7.0,24.5,14.66,9.94,30.6,0.0,1243.0,71.0,13.2,59.1,65.8,1.6,1,0.41,13.74
33.317,1280.0,19.756643693933903,18.8,-7.0,24.5,14.64,10.52,30.6,0.0,1225.0,71.0,13.2,59.2,65.8,1.6,1,0.59,13.74
33.417,1280.0,19.579048014454095,18.7,-7.0,24.5,14.63,10.02,30.6,0.0,1142.0,71.0,13.1,59.2,65.8,1.7,1,0.74,13.74
33.517,1280.0,19.355700000845882,18.5,-7.0,24.5,14.61,10.26,30.6,0.0,1208.0,71.0,13.0,59.2,65.9,1.8,1,0.86,13.74
33.617,1290.0,19.08883127263221,18.3,-7.0,24.5,14.61,8.55,30.6,0.0,1189.0,71.0,12.8,59.2,65.9,1.8,1,0.94,13.74
33.717,1290.0,18.781108293930316,18.0,-7.0,24.5,14.6,10.5,30.6,0.0,1182.0,71.0,12.6,59.3,65.9,1.8,1,0.99,13.74
33.817,1290.0,18.435605731023696,17.7,-7.0,24.5,14.6,6.52,30.6,0.0,1222.0,71.0,12.4,59.3,65.9,1.9,1,1.0,13.74
33.917,1290.0,18.05577573131298,17.4,-7.0,24.5,14.6,9.93,30.6,0.0,1191.0,71.0,12.2,59.3,65.9,2.0,1,0.97,13.74
34.017,1300.0,17.64541343060012,17.1,-7.0,24.5,14.61,11.13,30.6,0.0,1204.0,71.0,12.0,59.4,66.0,2.0,1,0.9,13.74
34.117,1300.0,17.208619033346118,16.8,-7.0,24.5,14.62,8.65,30.6,0.0,1218.0,71.0,11.8,59.4,66.0,2.1,1,0.79,13.74
34.217,1300.0,16.74975684478331,16.4,-7.0,24.5,14.63,11.52,30.6,0.0,1200.0,71.0,11.5,59.4,66.0,2.1,1,0.66,13.74
34.317,1300.0,16.27341166422014,16.0,-7.0,24.5,14.65,6.85,30.6,0.0,1184.0,71.0,11.2,59.4,66.0,2.2,1,0.49,13.74
34.417,1310.0,15.78434297524205,15.6,-7.0,24.5,14.67,11.17,30.6,0.0,1217.0,71.0,10.9,59.5,66.0,2.2,1,0.31,13.74
34.517,1310.0,15.287437390524623,15.2,-7.0,24.5,14.69,7.95,30.6,0.0,1233.0,71.0,10.6,59.5,66.0,2.2,1,0.11,13.74
